,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
27,22.0,720.0,720.0,720.0,25.0,29.0,21.0,29.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
28,21.0,720.0,720.0,720.0,23.0,29.0,24.0,26.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
29,24.0,24.0,720.0,720.0,25.0,25.0,23.0,35.0,82.0,51.0,82.0,51.0,1197.0,720.0,4.0
30,21.0,21.0,720.0,720.0,22.0,27.0,25.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
31,19.0,720.0,720.0,720.0,19.0,30.0,26.0,30.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
32,18.0,720.0,720.0,720.0,23.0,28.0,23.0,27.0,69.0,41.0,69.0,41.0,990.0,720.0,4.0
33,20.0,720.0,720.0,720.0,22.0,28.0,21.0,31.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
34,18.0,18.0,720.0,720.0,21.0,23.0,30.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,4.0
35,21.0,21.0,720.0,720.0,18.0,25.0,28.0,30.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
36,19.0,19.0,720.0,720.0,30.0,30.0,27.0,26.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
37,20.0,720.0,20.0,720.0,29.0,27.0,19.0,29.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
38,21.0,21.0,720.0,720.0,21.0,22.0,29.0,28.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
39,20.0,20.0,720.0,720.0,24.0,25.0,26.0,26.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
40,20.0,720.0,720.0,720.0,28.0,30.0,25.0,28.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
41,21.0,21.0,720.0,720.0,20.0,26.0,28.0,34.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
42,22.0,720.0,720.0,720.0,27.0,29.0,24.0,23.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
43,21.0,720.0,21.0,720.0,29.0,29.0,15.0,31.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
44,18.0,18.0,720.0,720.0,17.0,26.0,26.0,32.0,69.0,41.0,69.0,41.0,990.0,720.0,4.0
45,22.0,22.0,720.0,720.0,24.0,27.0,23.0,31.0,78.0,48.0,78.0,48.0,1134.0,720.0,4.0
46,21.0,21.0,720.0,720.0,26.0,27.0,23.0,29.0,76.0,46.0,76.0,46.0,1098.0,720.0,4.0
47,19.0,720.0,720.0,720.0,25.0,29.0,22.0,25.0,71.0,42.0,71.0,42.0,1017.0,720.0,4.0
48,18.0,720.0,720.0,720.0,26.0,26.0,20.0,28.0,69.0,41.0,69.0,41.0,990.0,720.0,4.0
49,20.0,20.0,20.0,720.0,22.0,25.0,19.0,34.0,74.0,44.0,74.0,44.0,1062.0,720.0,4.0
