,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
30,17.0,89.0,114.0,114.0,27.0,129.0,194.0,160.0,66.0,210.0,614.0,279.0,4335.0,114.0,5.0
31,21.0,74.0,122.0,134.0,19.0,102.0,208.0,191.0,76.0,175.0,605.0,325.0,4296.0,134.0,5.0
32,22.0,43.0,103.0,199.0,23.0,57.0,153.0,300.0,78.0,99.0,514.0,489.0,4071.0,199.0,5.0
33,21.0,57.0,45.0,249.0,21.0,72.0,45.0,377.0,76.0,130.0,176.0,616.0,3612.0,249.0,5.0
34,22.0,106.0,118.0,118.0,26.0,153.0,185.0,169.0,78.0,258.0,590.0,288.0,4650.0,118.0,5.0
35,19.0,43.0,139.0,139.0,22.0,56.0,221.0,202.0,71.0,99.0,705.0,342.0,4161.0,139.0,5.0
36,21.0,93.0,105.0,129.0,31.0,133.0,157.0,196.0,76.0,222.0,526.0,316.0,4314.0,129.0,5.0
37,19.0,115.0,55.0,151.0,20.0,183.0,69.0,244.0,71.0,282.0,251.0,372.0,3987.0,151.0,5.0
38,19.0,107.0,119.0,119.0,23.0,163.0,179.0,162.0,71.0,261.0,609.0,287.0,4680.0,119.0,5.0
39,19.0,77.0,125.0,125.0,26.0,112.0,207.0,171.0,71.0,183.0,641.0,306.0,4365.0,125.0,5.0
40,19.0,127.0,91.0,127.0,18.0,192.0,120.0,178.0,71.0,312.0,413.0,312.0,4473.0,127.0,5.0
41,21.0,45.0,93.0,201.0,27.0,58.0,126.0,306.0,76.0,100.0,436.0,496.0,3852.0,201.0,5.0
42,21.0,69.0,33.0,225.0,26.0,93.0,27.0,355.0,76.0,157.0,112.0,556.0,3402.0,225.0,5.0
43,22.0,94.0,113.0,125.0,23.0,134.0,169.0,186.0,78.0,228.0,555.0,303.0,4410.0,125.0,5.0
44,23.0,107.0,95.0,143.0,23.0,152.0,145.0,203.0,80.0,251.0,479.0,349.0,4482.0,143.0,5.0
45,16.0,66.0,102.0,138.0,28.0,93.0,173.0,217.0,64.0,150.0,523.0,336.0,3861.0,138.0,5.0
46,21.0,69.0,129.0,129.0,22.0,99.0,208.0,178.0,76.0,162.0,646.0,316.0,4314.0,129.0,5.0
47,21.0,57.0,139.0,139.0,23.0,77.0,215.0,210.0,76.0,133.0,710.0,340.0,4404.0,139.0,5.0
48,21.0,69.0,127.0,127.0,23.0,98.0,217.0,185.0,76.0,163.0,646.0,310.0,4302.0,127.0,5.0
49,21.0,44.0,81.0,236.0,27.0,56.0,90.0,349.0,76.0,103.0,346.0,583.0,3861.0,236.0,5.0
